# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux_thermal[1]*c_flux_thermal[1] c_flux_thermal[2]*c_flux_thermal[2] c_flux_thermal[3]*c_flux_thermal[3]
0 200
115 1140 2487 7.0985e-05 0.000127179 -3.43649e-05
116 1150 2486 7.10376e-05 0.000122821 -3.77278e-05
117 1160 2485 7.08332e-05 0.000117834 -3.93862e-05
118 1170 2484 7.05258e-05 0.000112432 -3.94647e-05
119 1180 2483 7.02621e-05 0.000106999 -3.82657e-05
120 1190 2482 7.01711e-05 0.000102014 -3.61309e-05
121 1200 2481 7.03391e-05 9.79467e-05 -3.33396e-05
122 1210 2480 7.07705e-05 9.51234e-05 -3.00749e-05
123 1220 2479 7.13452e-05 9.36048e-05 -2.64397e-05
124 1230 2478 7.17925e-05 9.31403e-05 -2.24774e-05
125 1240 2477 7.17065e-05 9.32375e-05 -1.81821e-05
126 1250 2476 7.06081e-05 9.33375e-05 -1.35324e-05
127 1260 2475 6.80484e-05 9.30276e-05 -8.5659e-06
128 1270 2474 6.37474e-05 9.2194e-05 -3.46294e-06
129 1280 2473 5.77371e-05 9.10345e-05 1.43452e-06
130 1290 2472 5.0432e-05 8.99167e-05 5.72084e-06
131 1300 2471 4.25629e-05 8.91558e-05 9.11167e-06
132 1310 2470 3.49817e-05 8.88497e-05 1.16011e-05
133 1320 2469 2.84055e-05 8.88741e-05 1.34771e-05
134 1330 2468 2.32086e-05 8.90431e-05 1.51932e-05
135 1340 2467 1.93716e-05 8.93298e-05 1.71808e-05
136 1350 2466 1.66135e-05 8.99963e-05 1.96859e-05
137 1360 2465 1.46156e-05 9.15324e-05 2.26717e-05
138 1370 2464 1.32123e-05 9.44045e-05 2.58042e-05
139 1380 2463 1.24466e-05 9.87436e-05 2.85212e-05
140 1390 2462 1.24822e-05 0.000104164 3.01754e-05
141 1400 2461 1.34318e-05 0.000109847 3.023e-05
142 1410 2460 1.52122e-05 0.000114868 2.84637e-05
143 1420 2459 1.74873e-05 0.000118584 2.51053e-05
144 1430 2458 1.97242e-05 0.000120864 2.07976e-05
145 1440 2457 2.13313e-05 0.000122064 1.6374e-05
146 1450 2456 2.18053e-05 0.00012277 1.25537e-05
147 1460 2455 2.08185e-05 0.000123491 9.70647e-06
148 1470 2454 1.82393e-05 0.000124449 7.78427e-06
149 1480 2453 1.41214e-05 0.000125584 6.4201e-06
150 1490 2452 8.68481e-06 0.000126701 5.14495e-06
151 1500 2451 2.2891e-06 0.000127645 3.63043e-06
152 1510 2450 -4.62688e-06 0.00012839 1.86267e-06
153 1520 2449 -1.16441e-05 0.000128996 1.88097e-07
154 1530 2448 -1.84611e-05 0.000129512 -8.05802e-07
155 1540 2447 -2.49295e-05 0.000129913 -5.46269e-07
156 1550 2446 -3.09904e-05 0.000130122 1.25333e-06
157 1560 2445 -3.65379e-05 0.000130079 4.44764e-06
158 1570 2444 -4.12907e-05 0.000129776 8.5017e-06
159 1580 2443 -4.47783e-05 0.000129215 1.26871e-05
160 1590 2442 -4.64722e-05 0.000128351 1.63348e-05
161 1600 2441 -4.60081e-05 0.000127083 1.90493e-05
162 1610 2440 -4.337e-05 0.000125354 2.08156e-05
163 1620 2439 -3.89264e-05 0.000123286 2.19619e-05
164 1630 2438 -3.32878e-05 0.00012125 2.29997e-05
165 1640 2437 -2.70739e-05 0.000119798 2.44173e-05
166 1650 2436 -2.07233e-05 0.000119468 2.65067e-05
167 1660 2435 -1.44339e-05 0.000120547 2.92917e-05
168 1670 2434 -8.23107e-06 0.000122896 3.25727e-05
169 1680 2433 -2.08533e-06 0.000125939 3.60563e-05
170 1690 2432 3.99741e-06 0.00012883 3.94995e-05
171 1700 2431 9.9484e-06 0.000130736 4.27989e-05
172 1710 2430 1.56639e-05 0.000131111 4.59905e-05
173 1720 2429 2.10564e-05 0.000129859 4.91656e-05
174 1730 2428 2.61155e-05 0.000127312 5.23407e-05
175 1740 2427 3.09562e-05 0.000124081 5.53526e-05
176 1750 2426 3.58142e-05 0.000120846 5.78566e-05
177 1760 2425 4.09586e-05 0.000118187 5.9468e-05
178 1770 2424 4.65461e-05 0.000116499 5.99933e-05
179 1780 2423 5.24984e-05 0.000115959 5.96221e-05
180 1790 2422 5.84815e-05 0.000116533 5.89689e-05
181 1800 2421 6.40096e-05 0.00011798 5.89496e-05
182 1810 2420 6.86199e-05 0.00011989 6.05205e-05
183 1820 2419 7.202e-05 0.00012178 6.43391e-05
184 1830 2418 7.4169e-05 0.000123258 7.04563e-05
185 1840 2417 7.53003e-05 0.000124159 7.81889e-05
186 1850 2416 7.58705e-05 0.000124586 8.62767e-05
187 1860 2415 7.63821e-05 0.000124817 9.32768e-05
188 1870 2414 7.71243e-05 0.000125114 9.80273e-05
189 1880 2413 7.7999e-05 0.000125544 9.99922e-05
190 1890 2412 7.85622e-05 0.000125925 9.93885e-05
191 1900 2411 7.82574e-05 0.0001259 9.70731e-05
192 1910 2410 7.671e-05 0.000125128 9.42308e-05
193 1920 2409 7.39125e-05 0.000123474 9.1988e-05
194 1930 2408 7.02155e-05 0.000121099 9.10945e-05
195 1940 2407 6.61721e-05 0.000118404 9.178e-05
196 1950 2406 6.23309e-05 0.000115872 9.38072e-05
197 1960 2405 5.90811e-05 0.00011389 9.66544e-05
198 1970 2404 5.6589e-05 0.000112656 9.97254e-05
199 1980 2403 5.48097e-05 0.000112193 0.000102503
200 1990 2402 5.35368e-05 0.00011243 0.000104627
28000 200
1 0 2801 0.000657915 0.000650603 0.000704482
2 10 2800 0.000646765 0.000639939 0.000694046
3 20 2799 0.000615688 0.000611192 0.000664906
4 30 2798 0.000571454 0.000571098 0.000623725
5 40 2797 0.000522325 0.000527819 0.000578651
6 50 2796 0.000475281 0.000488185 0.000536603
7 60 2795 0.000434351 0.000456017 0.000501597
8 70 2794 0.000400402 0.000431933 0.000474463
9 80 2793 0.000372021 0.000414243 0.000453629
10 90 2792 0.000346821 0.000400244 0.000436377
11 100 2791 0.000322616 0.000387344 0.000420079
12 110 2790 0.000298166 0.000373709 0.000403076
13 120 2789 0.000273383 0.000358469 0.000385008
14 130 2788 0.000249056 0.000341604 0.00036661
15 140 2787 0.000226299 0.000323693 0.000349125
16 150 2786 0.000205964 0.000305612 0.000333654
17 160 2785 0.000188281 0.000288265 0.000320695
18 170 2784 0.000172833 0.000272358 0.000310012
19 180 2783 0.000158802 0.000258258 0.000300798
20 190 2782 0.000145344 0.000245952 0.00029202
21 200 2781 0.000131922 0.000235121 0.000282788
22 210 2780 0.000118482 0.000225298 0.000272624
23 220 2779 0.000105445 0.00021603 0.000261538
24 230 2778 9.35073e-05 0.000207 0.000249912
25 240 2777 8.33554e-05 0.000198063 0.000238248
26 250 2776 7.53951e-05 0.000189199 0.000226929
27 260 2775 6.96107e-05 0.000180428 0.000216104
28 270 2774 6.55954e-05 0.000171776 0.000205725
29 280 2773 6.27195e-05 0.000163299 0.000195661
30 290 2772 6.03403e-05 0.000155129 0.000185792
31 300 2771 5.79595e-05 0.000147468 0.000176055
32 310 2770 5.52894e-05 0.000140517 0.000166448
33 320 2769 5.2244e-05 0.000134368 0.00015702
34 330 2768 4.88968e-05 0.000128946 0.000147843
35 340 2767 4.54266e-05 0.00012403 0.00013897
36 350 2766 4.20503e-05 0.000119351 0.000130386
37 360 2765 3.89654e-05 0.000114711 0.000122013
38 370 2764 3.6339e-05 0.000110067 0.000113768
39 380 2763 3.43456e-05 0.00010552 0.000105655
40 390 2762 3.31881e-05 0.00010125 9.78211e-05
41 400 2761 3.30326e-05 9.74368e-05 9.05312e-05
42 410 2760 3.38715e-05 9.42096e-05 8.40704e-05
43 420 2759 3.54122e-05 9.16206e-05 7.86245e-05
44 430 2758 3.71014e-05 8.96301e-05 7.42016e-05
45 440 2757 3.83028e-05 8.81042e-05 7.06297e-05
46 450 2756 3.85451e-05 8.68497e-05 6.76365e-05
47 460 2755 3.77348e-05 8.56794e-05 6.49846e-05
48 470 2754 3.62602e-05 8.44894e-05 6.26122e-05
49 480 2753 3.49373e-05 8.33105e-05 6.07189e-05
50 490 2752 3.47804e-05 8.23164e-05 5.97432e-05
51 500 2751 3.66536e-05 8.17676e-05 6.02079e-05
52 510 2750 4.09286e-05 8.18976e-05 6.2475e-05
53 520 2749 4.72949e-05 8.27806e-05 6.65165e-05
54 530 2748 5.48299e-05 8.42435e-05 7.18215e-05
55 540 2747 6.23159e-05 8.58843e-05 7.75041e-05
56 550 2746 6.86708e-05 8.72145e-05 8.25817e-05
57 560 2745 7.32988e-05 8.7867e-05 8.63122e-05
58 570 2744 7.62125e-05 8.7762e-05 8.845e-05
59 580 2743 7.79014e-05 8.71473e-05 8.93154e-05
60 590 2742 7.90425e-05 8.64859e-05 8.96442e-05
61 600 2741 8.01964e-05 8.62446e-05 9.02735e-05
62 610 2740 8.15983e-05 8.66999e-05 9.17851e-05
63 620 2739 8.31001e-05 8.78651e-05 9.42489e-05
64 630 2738 8.42561e-05 8.95683e-05 9.71704e-05
65 640 2737 8.45027e-05 9.16088e-05 9.96649e-05
66 650 2736 8.33522e-05 9.38731e-05 0.000100778
67 660 2735 8.0541e-05 9.63598e-05 9.98237e-05
68 670 2734 7.60939e-05 9.91551e-05 9.66084e-05
69 680 2733 7.03032e-05 0.000102396 9.14871e-05
70 690 2732 6.36695e-05 0.00010625 8.52388e-05
71 700 2731 5.68427e-05 0.0001109 7.88236e-05
72 710 2730 5.05492e-05 0.000116506 7.31065e-05
73 720 2729 4.54537e-05 0.000123122 6.86322e-05
74 730 2728 4.19582e-05 0.000130599 6.55024e-05
75 740 2727 4.00259e-05 0.000138504 6.33808e-05
76 750 2726 3.91404e-05 0.000146132 6.16205e-05
77 760 2725 3.84664e-05 0.000152654 5.94689e-05
78 770 2724 3.7176e-05 0.00015737 5.62812e-05
79 780 2723 3.47972e-05 0.000159978 5.16817e-05
80 790 2722 3.14081e-05 0.000160717 4.56358e-05
81 800 2721 2.75765e-05 0.00016029 3.84357e-05
82 810 2720 2.40779e-05 0.000159581 3.06132e-05
83 820 2719 2.1534e-05 0.000159318 2.28023e-05
84 830 2718 2.01341e-05 0.000159839 1.55839e-05
85 840 2717 1.95425e-05 0.000161043 9.35645e-06
86 850 2716 1.90151e-05 0.000162497 4.27161e-06
87 860 2715 1.76799e-05 0.000163647 2.53717e-07
88 870 2714 1.48768e-05 0.000164037 -2.90583e-06
89 880 2713 1.04296e-05 0.000163479 -5.41946e-06
90 890 2712 4.7509e-06 0.000162126 -7.4061e-06
91 900 2711 -1.25715e-06 0.00016039 -8.88185e-06
92 910 2710 -6.46415e-06 0.000158781 -9.84013e-06
93 920 2709 -9.84258e-06 0.000157717 -1.03632e-05
94 930 2708 -1.0766e-05 0.000157393 -1.06789e-05
95 940 2707 -9.19038e-06 0.000157759 -1.11262e-05
96 950 2706 -5.65018e-06 0.000158569 -1.20583e-05
97 960 2705 -1.0509e-06 0.000159485 -1.37382e-05
98 970 2704 3.68157e-06 0.000160193 -1.62561e-05
99 980 2703 7.93993e-06 0.000160513 -1.94805e-05
100 990 2702 1.15814e-05 0.000160447 -2.3051e-05
101 1000 2701 1.48193e-05 0.000160126 -2.64276e-05
102 1010 2700 1.79889e-05 0.000159696 -2.90139e-05
103 1020 2699 2.13471e-05 0.000159198 -3.03239e-05
104 1030 2698 2.4995e-05 0.000158506 -3.01301e-05
105 1040 2697 2.89034e-05 0.000157362 -2.85451e-05
106 1050 2696 3.29696e-05 0.000155518 -2.6023e-05
107 1060 2695 3.7052e-05 0.000152877 -2.32757e-05
108 1070 2694 4.09849e-05 0.000149561 -2.11124e-05
109 1080 2693 4.46025e-05 0.000145874 -2.02408e-05
110 1090 2692 4.7784e-05 0.000142164 -2.10828e-05
111 1100 2691 5.0493e-05 0.000138676 -2.36585e-05
112 1110 2690 5.27758e-05 0.00013544 -2.7574e-05
113 1120 2689 5.47116e-05 0.000132261 -3.21254e-05
114 1130 2688 5.63501e-05 0.000128822 -3.64927e-05
115 1140 2687 5.76804e-05 0.000124831 -3.99581e-05
116 1150 2686 5.86512e-05 0.000120147 -4.20729e-05
117 1160 2685 5.92294e-05 0.000114816 -4.27207e-05
118 1170 2684 5.94582e-05 0.000109045 -4.20659e-05
119 1180 2683 5.94827e-05 0.000103155 -4.04193e-05
120 1190 2682 5.95196e-05 9.75395e-05 -3.80902e-05
121 1200 2681 5.97771e-05 9.25985e-05 -3.52978e-05
122 1210 2680 6.03566e-05 8.86421e-05 -3.21657e-05
123 1220 2679 6.11701e-05 8.57808e-05 -2.87652e-05
124 1230 2678 6.19032e-05 8.38746e-05 -2.51471e-05
125 1240 2677 6.20513e-05 8.2588e-05 -2.13462e-05
126 1250 2676 6.10282e-05 8.15349e-05 -1.7383e-05
127 1260 2675 5.8322e-05 8.0444e-05 -1.32951e-05
128 1270 2674 5.36677e-05 7.92676e-05 -9.18928e-06
129 1280 2673 4.71878e-05 7.81645e-05 -5.26279e-06
130 1290 2672 3.94308e-05 7.73667e-05 -1.75138e-06
131 1300 2671 3.12669e-05 7.70172e-05 1.18395e-06
132 1310 2670 2.36658e-05 7.70839e-05 3.55809e-06
133 1320 2669 1.74325e-05 7.7403e-05 5.58522e-06
134 1330 2668 1.30009e-05 7.7814e-05 7.61857e-06
135 1340 2667 1.03709e-05 7.83157e-05 1.00351e-05
136 1350 2666 9.20668e-06 7.91472e-05 1.30948e-05
137 1360 2665 9.03093e-06 8.07229e-05 1.68151e-05
138 1370 2664 9.41892e-06 8.34184e-05 2.09129e-05
139 1380 2663 1.01182e-05 8.73091e-05 2.48492e-05
140 1390 2662 1.10654e-05 9.20205e-05 2.79767e-05
141 1400 2661 1.2309e-05 9.68125e-05 2.97472e-05
142 1410 2660 1.38893e-05 0.000100871 2.99173e-05
143 1420 2659 1.57272e-05 0.000103644 2.86704e-05
144 1430 2658 1.75736e-05 0.000105042 2.65785e-05
145 1440 2657 1.90286e-05 0.000105421 2.43998e-05
146 1450 2656 1.96192e-05 0.000105354 2.2795e-05
147 1460 2655 1.88993e-05 0.00010534 2.20862e-05
148 1470 2654 1.65521e-05 0.000105607 2.21604e-05
149 1480 2653 1.24723e-05 0.000106116 2.25583e-05
150 1490 2652 6.80657e-06 0.000106713 2.27102e-05
151 1500 2651 -6.42613e-08 0.000107309 2.22139e-05
152 1510 2650 -7.61538e-06 0.000107935 2.10348e-05
153 1520 2649 -1.53247e-05 0.000108677 1.95453e-05
154 1530 2648 -2.28125e-05 0.000109563 1.83907e-05
155 1540 2647 -2.99024e-05 0.000110521 1.82345e-05
156 1550 2646 -3.65638e-05 0.000111422 1.94921e-05
157 1560 2645 -4.27647e-05 0.000112161 2.217e-05
158 1570 2644 -4.83092e-05 0.00011269 2.58735e-05
159 1580 2643 -5.27701e-05 0.000112965 2.99715e-05
160 1590 2642 -5.55761e-05 0.00011291 3.3844e-05
161 1600 2641 -5.62325e-05 0.000112438 3.7107e-05
162 1610 2640 -5.4558e-05 0.000111558 3.97221e-05
163 1620 2639 -5.07977e-05 0.000110479 4.19498e-05
164 1630 2638 -4.55397e-05 0.000109633 4.41823e-05
165 1640 2637 -3.94902e-05 0.000109566 4.67451e-05
166 1650 2636 -3.32488e-05 0.000110728 4.97662e-05
167 1660 2635 -2.71975e-05 0.000113266 5.31688e-05
168 1670 2634 -2.15167e-05 0.000116902 5.67654e-05
169 1680 2633 -1.6262e-05 0.000120981 6.03828e-05
170 1690 2632 -1.14235e-05 0.000124667 6.39497e-05
171 1700 2631 -6.9434e-06 0.000127217 6.75056e-05
172 1710 2630 -2.71745e-06 0.000128223 7.11355e-05
173 1720 2629 1.39851e-06 0.000127712 7.48637e-05
174 1730 2628 5.57526e-06 0.000126086 7.85627e-05
175 1740 2627 9.99083e-06 0.000123928 8.19311e-05
176 1750 2626 1.47935e-05 0.000121813 8.45776e-05
177 1760 2625 2.00424e-05 0.000120194 8.61923e-05
178 1770 2624 2.5644e-05 0.000119363 8.67286e-05
179 1780 2623 3.13329e-05 0.000119464 8.6509e-05
180 1790 2622 3.67383e-05 0.000120495 8.62042e-05
181 1800 2621 4.15109e-05 0.000122309 8.66702e-05
182 1810 2620 4.54369e-05 0.000124635 8.86719e-05
183 1820 2619 4.84818e-05 0.000127136 9.2568e-05
184 1830 2618 5.0764e-05 0.000129523 9.80879e-05
185 1840 2617 5.24961e-05 0.000131653 0.000104326
186 1850 2616 5.39149e-05 0.000133559 0.000109991
187 1860 2615 5.51963e-05 0.000135371 0.00011383
188 1870 2614 5.63645e-05 0.000137185 0.000115055
189 1880 2613 5.72511e-05 0.00013894 0.00011361
190 1890 2612 5.75601e-05 0.000140381 0.000110177
191 1900 2611 5.70283e-05 0.000141135 0.000105939
192 1910 2610 5.55814e-05 0.000140848 0.000102185
193 1920 2609 5.3389e-05 0.000139344 9.99122e-05
194 1930 2608 5.079e-05 0.000136736 9.95683e-05
195 1940 2607 4.81575e-05 0.000133421 0.000101013
196 1950 2606 4.57804e-05 0.000129952 0.00010369
197 1960 2605 4.38205e-05 0.000126864 0.000106884
198 1970 2604 4.23379e-05 0.000124538 0.000109954
199 1980 2603 4.13331e-05 0.000123168 0.00011247
200 1990 2602 4.07518e-05 0.000122777 0.000114233
30000 200
1 0 3001 0.000675451 0.000640602 0.000687669
2 10 3000 0.000663666 0.000630331 0.000677376
3 20 2999 0.000631077 0.000601803 0.00064868
4 30 2998 0.0005848 0.000561792 0.00060818
5 40 2997 0.000533582 0.00051855 0.000563942
6 50 2996 0.00048488 0.00047902 0.00052281
7 60 2995 0.000443046 0.000447129 0.00048874
8 70 2994 0.000409038 0.000423545 0.000462515
9 80 2993 0.000381296 0.000406533 0.000442522
10 90 2992 0.000357112 0.000393256 0.000426014
11 100 2991 0.000333896 0.000380955 0.000410354
12 110 2990 0.000310024 0.000367684 0.000393897
13 120 2989 0.000285143 0.000352559 0.000376315
14 130 2988 0.000259966 0.000335654 0.000358373
15 140 2987 0.000235743 0.00031769 0.00034133
16 150 2986 0.000213647 0.000299672 0.000326271
17 160 2985 0.000194336 0.000282565 0.000313646
18 170 2984 0.000177802 0.00026707 0.00030316
19 180 2983 0.000163486 0.000253496 0.000293975
20 190 2982 0.000150566 0.000241745 0.000285078
21 200 2981 0.0001383 0.000231412 0.000275649
22 210 2980 0.000126293 0.000221948 0.000265306
23 220 2979 0.000114619 0.000212857 0.000254147
24 230 2978 0.000103742 0.000203817 0.000242592
25 240 2977 9.42838e-05 0.000194706 0.000231132
26 250 2976 8.67413e-05 0.00018555 0.000220087
27 260 2975 8.1283e-05 0.00017643 0.000209514
28 270 2974 7.77081e-05 0.000167445 0.000199253
29 280 2973 7.55465e-05 0.000158715 0.00018907
30 290 2972 7.42207e-05 0.000150423 0.000178792
31 300 2971 7.31861e-05 0.000142814 0.000168388
32 310 2970 7.2015e-05 0.000136127 0.000157979
33 320 2969 7.04376e-05 0.000130495 0.000147794
34 330 2968 6.8365e-05 0.000125883 0.000138087
35 340 2967 6.58891e-05 0.00012209 0.00012903
36 350 2966 6.32407e-05 0.000118811 0.000120637
37 360 2965 6.07155e-05 0.000115725 0.00011277
38 370 2964 5.8612e-05 0.000112574 0.000105227
39 380 2963 5.72037e-05 0.00010922 9.7861e-05
40 390 2962 5.67042e-05 0.000105684 9.06684e-05
41 400 2961 5.71844e-05 0.000102145 8.37887e-05
42 410 2960 5.84603e-05 9.88872e-05 7.74216e-05
43 420 2959 6.0038e-05 9.62093e-05 7.17198e-05
44 430 2958 6.12044e-05 9.43068e-05 6.67163e-05
45 440 2957 6.12556e-05 9.31939e-05 6.2317e-05
46 450 2956 5.9767e-05 9.26936e-05 5.83556e-05
47 460 2955 5.67904e-05 9.25051e-05 5.4695e-05
48 470 2954 5.29141e-05 9.2315e-05 5.13433e-05
49 480 2953 4.91591e-05 9.19082e-05 4.85382e-05
50 490 2952 4.67092e-05 9.12458e-05 4.67411e-05
51 500 2951 4.65388e-05 9.04831e-05 4.65013e-05
52 510 2950 4.90695e-05 8.99104e-05 4.82144e-05
53 520 2949 5.40045e-05 8.98218e-05 5.18791e-05
54 530 2948 6.0427e-05 9.03633e-05 5.69824e-05
55 540 2947 6.7129e-05 9.14431e-05 6.25959e-05
56 550 2946 7.3032e-05 9.27694e-05 6.76565e-05
57 560 2945 7.75155e-05 9.40028e-05 7.13247e-05
58 570 2944 8.05226e-05 9.49319e-05 7.3274e-05
59 580 2943 8.24299e-05 9.55548e-05 7.3791e-05
60 590 2942 8.37887e-05 9.6021e-05 7.36368e-05
61 600 2941 8.50692e-05 9.64923e-05 7.372e-05
62 610 2940 8.64869e-05 9.70382e-05 7.47172e-05
63 620 2939 8.79429e-05 9.7637e-05 7.6788e-05
64 630 2938 8.90804e-05 9.82622e-05 7.94953e-05
65 640 2937 8.94374e-05 9.89675e-05 8.19547e-05
66 650 2936 8.86223e-05 9.98953e-05 8.31556e-05
67 660 2935 8.64496e-05 0.000101219 8.23274e-05
68 670 2934 8.29896e-05 0.000103081 7.92132e-05
69 680 2933 7.8537e-05 0.000105573 7.41538e-05
70 690 2932 7.35341e-05 0.000108772 6.79688e-05
71 700 2931 6.84989e-05 0.000112768 6.16854e-05
72 710 2930 6.39692e-05 0.000117647 5.62172e-05
73 720 2929 6.04122e-05 0.000123399 5.21112e-05
74 730 2928 5.80837e-05 0.000129814 4.94371e-05
75 740 2927 5.68987e-05 0.000136419 4.783e-05
76 750 2926 5.64016e-05 0.00014251 4.66487e-05
77 760 2925 5.58846e-05 0.000147297 4.51843e-05
78 770 2924 5.46425e-05 0.000150163 4.28514e-05
79 780 2923 5.22625e-05 0.000150925 3.93156e-05
80 790 2922 4.88033e-05 0.000149974 3.45393e-05
81 800 2921 4.47603e-05 0.000148179 2.87578e-05
82 810 2920 4.08312e-05 0.000146563 2.24027e-05
83 820 2919 3.76022e-05 0.000145912 1.59869e-05
84 830 2918 3.52905e-05 0.000146508 9.97669e-06
85 840 2917 3.36368e-05 0.000148093 4.68589e-06
86 850 2916 3.19848e-05 0.000150025 2.29545e-07
87 860 2915 2.95335e-05 0.000151556 -3.44512e-06
88 870 2914 2.56692e-05 0.000152102 -6.46683e-06
89 880 2913 2.02425e-05 0.000151445 -8.93382e-06
90 890 2912 1.36788e-05 0.000149797 -1.08558e-05
91 900 2911 6.88581e-06 0.000147704 -1.21817e-05
92 910 2910 1.00403e-06 0.000145833 -1.28978e-05
93 920 2909 -2.91346e-06 0.000144743 -1.31254e-05
94 930 2908 -4.19985e-06 0.000144719 -1.31426e-05
95 940 2907 -2.76783e-06 0.000145716 -1.33193e-05
96 950 2906 8.74554e-07 0.000147413 -1.40074e-05
97 960 2905 5.81731e-06 0.000149338 -1.54435e-05
98 970 2904 1.10889e-05 0.000151028 -1.76843e-05
99 980 2903 1.59954e-05 0.000152175 -2.05773e-05
100 990 2902 2.02837e-05 0.000152708 -2.37681e-05
101 1000 2901 2.40665e-05 0.000152764 -2.67622e-05
102 1010 2900 2.76191e-05 0.000152577 -2.90417e-05
103 1020 2899 3.1187e-05 0.000152324 -3.02054e-05
104 1030 2898 3.48884e-05 0.000152025 -3.00784e-05
105 1040 2897 3.8713e-05 0.000151533 -2.87647e-05
106 1050 2896 4.25691e-05 0.000150618 -2.66387e-05
107 1060 2895 4.63342e-05 0.000149106 -2.4278e-05
108 1070 2894 4.98861e-05 0.000146973 -2.23392e-05
109 1080 2893 5.312e-05 0.000144365 -2.14072e-05
110 1090 2892 5.59637e-05 0.000141521 -2.18574e-05
111 1100 2891 5.8388e-05 0.000138652 -2.37642e-05
112 1110 2890 6.0394e-05 0.000135835 -2.68778e-05
113 1120 2889 6.19846e-05 0.000132974 -3.06865e-05
114 1130 2888 6.31457e-05 0.000129864 -3.45537e-05
115 1140 2887 6.38567e-05 0.000126299 -3.78874e-05
116 1150 2886 6.41243e-05 0.000122182 -4.02744e-05
117 1160 2885 6.40109e-05 0.000117569 -4.15382e-05
118 1170 2884 6.36317e-05 0.00011267 -4.17077e-05
119 1180 2883 6.31264e-05 0.000107808 -4.09329e-05
120 1190 2882 6.26147e-05 0.000103349 -3.93985e-05
121 1200 2881 6.21558e-05 9.96029e-05 -3.72784e-05
122 1210 2880 6.17243e-05 9.67276e-05 -3.47367e-05
123 1220 2879 6.12061e-05 9.46636e-05 -3.19376e-05
124 1230 2878 6.04033e-05 9.31458e-05 -2.90307e-05
125 1240 2877 5.90463e-05 9.18015e-05 -2.61179e-05
126 1250 2876 5.68264e-05 9.03113e-05 -2.32355e-05
127 1260 2875 5.34513e-05 8.85675e-05 -2.03775e-05
128 1270 2874 4.87318e-05 8.67443e-05 -1.75579e-05
129 1280 2873 4.26851e-05 8.52266e-05 -1.48655e-05
130 1290 2872 3.56028e-05 8.44207e-05 -1.24537e-05
131 1300 2871 2.80305e-05 8.45449e-05 -1.04511e-05
132 1310 2870 2.0657e-05 8.55181e-05 -8.85782e-06
133 1320 2869 1.41605e-05 8.70119e-05 -7.50445e-06
134 1330 2868 9.06591e-06 8.86379e-05 -6.10101e-06
135 1340 2867 5.6644e-06 9.01658e-05 -4.34095e-06
136 1350 2866 4.01075e-06 9.16475e-05 -2.01543e-06
137 1360 2865 3.98211e-06 9.3374e-05 8.86788e-07
138 1370 2864 5.35287e-06 9.56786e-05 4.12544e-06
139 1380 2863 7.84804e-06 9.86918e-05 7.23374e-06
140 1390 2862 1.11621e-05 0.000102193 9.6352e-06
141 1400 2861 1.49495e-05 0.00010567 1.0831e-05
142 1410 2860 1.88103e-05 0.000108566 1.06001e-05
143 1420 2859 2.22894e-05 0.000110562 9.12023e-06
144 1430 2858 2.49141e-05 0.000111723 6.9335e-06
145 1440 2857 2.62677e-05 0.000112413 4.75549e-06
146 1450 2856 2.60722e-05 0.000113055 3.20988e-06
147 1460 2855 2.42407e-05 0.000113882 2.61002e-06
148 1470 2854 2.08924e-05 0.000114821 2.8767e-06
149 1480 2853 1.63285e-05 0.000115583 3.61819e-06
150 1490 2852 1.09717e-05 0.000115868 4.32944e-06
151 1500 2851 5.2785e-06 0.000115562 4.62119e-06
152 1510 2850 -3.71481e-07 0.000114801 4.38291e-06
153 1520 2849 -5.78533e-06 0.000113896 3.81697e-06
154 1530 2848 -1.1014e-05 0.000113182 3.33983e-06
155 1540 2847 -1.63068e-05 0.00011288 3.40567e-06
156 1550 2846 -2.19456e-05 0.000113048 4.33066e-06
157 1560 2845 -2.80256e-05 0.000113601 6.18209e-06
158 1570 2844 -3.42868e-05 0.00011434 8.76695e-06
159 1580 2843 -4.01005e-05 0.000114979 1.1722e-05
160 1590 2842 -4.46303e-05 0.000115176 1.46659e-05
161 1600 2841 -4.71192e-05 0.000114629 1.73447e-05
162 1610 2840 -4.71737e-05 0.000113224 1.97072e-05
163 1620 2839 -4.49066e-05 0.000111168 2.18838e-05
164 1630 2838 -4.08707e-05 0.000109002 2.40948e-05
165 1640 2837 -3.58358e-05 0.000107476 2.65422e-05
166 1650 2836 -3.05332e-05 0.000107295 2.93407e-05
167 1660 2835 -2.54827e-05 0.000108835 3.25158e-05
168 1670 2834 -2.09472e-05 0.000111956 3.60528e-05
169 1680 2833 -1.69794e-05 0.000116004 3.99419e-05
170 1690 2832 -1.34965e-05 0.000119996 4.41786e-05
171 1700 2831 -1.03455e-05 0.000122931 4.87339e-05
172 1710 2830 -7.35672e-06 0.00012413 5.35122e-05
173 1720 2829 -4.37071e-06 0.000123419 5.83074e-05
174 1730 2828 -1.2425e-06 0.000121116 6.27942e-05
175 1740 2827 2.16287e-06 0.000117858 6.65819e-05
176 1750 2826 5.96208e-06 0.000114378 6.93254e-05
177 1760 2825 1.02228e-05 0.000111337 7.08563e-05
178 1770 2824 1.49145e-05 0.000109235 7.12843e-05
179 1780 2823 1.98779e-05 0.000108367 7.10285e-05
